,x
1685,658277.1408
1686,426368.7212
1687,943263.1015
1688,1304718.46
1689,492386.7612
1690,286440.8601
1691,539298.2745
1692,1227007.042
1693,538041.1564
1694,406980.6155
1695,245886.3639
1696,606983.8756
1697,262498.5828
1698,516096.552
1699,241676.8248
1700,1062088.704
1701,519948.4711
1702,506026.1051
1703,1109784.584
1704,174207.9941
1705,931619.0624
1706,417233.4353
1707,556700.2826
1708,280138.6523
1709,470573.6078
1710,607955.2838
1711,510673.9687
1712,952443.287
1713,363593.3092
1714,329233.6712
1715,395758.0816
1716,793737.6885
1717,298050.1483
1718,515645.2782
1719,488646.9048
1720,396529.4178
1721,298373.8673
1722,337823.5193
1723,510664.9836
1724,229059.7436
1725,269955.0345
1726,257634.5612
1727,241770.2032
1728,620298.6648
1729,618954.1557
1730,553441.7292
1731,478543.1761
1732,552487.53
1733,326122.6094
1734,465277.6531
1735,619433.9951
1736,154271.3962
1737,1205238.206
1738,574914.0468
1739,734032.8036
1740,862195.3945
1741,328033.9805
1742,635251.2953
1743,487202.2637
1744,224520.0686
1745,591202.0546
1746,555118.3596
1747,589625.6811
1748,612503.5688
1749,374528.0573
1750,442579.8118
1751,516977.7035
1752,575002.1716
1753,883160.9062
1754,518909.2215
1755,555941.4129
1756,554995.9386
1757,360677.5628
1758,556509.7317
1759,433234.0567
1760,428897.736
1761,801572.8361
1762,873473.0788
1763,539540.0076
1764,216739.3337
1765,503035.5033
1766,284914.9597
1767,941974.7225
1768,718005.08
1769,407934.6413
1770,630209.4179
1771,614289.5808
1772,528068.174
1773,565241.95
1774,440232.1404
1775,1066112.54
1776,148828.1482
1777,669219.18
1778,427572.839
1779,354655.171
1780,535863.9272
1781,570365.8972
1782,567497.678
1783,543304.4975
1784,801991.218
1785,195446.8046
1786,1627184.481
1787,745886.0182
1788,316734.6648
1789,502451.0844
1790,379745.1161
1791,348107.45
1792,770828.7844
1793,250566.942
1794,505377.9758
1795,503869.5587
1796,875108.4015
1797,391520.9887
1798,411840.4678
1799,240742.1613
1800,496755.3382
1801,871239.8719
1802,724527.1746
1803,570322.0835
1804,564411.6426
1805,428400.4965
1806,217455.8849
1807,124959.6191
1808,811139.4986
1809,579562.8391
1810,584272.9946
1811,555252.6901
1812,453342.0801
1813,1082325.191
1814,584860.9705
1815,410425.6663
1816,437782.3035
1817,418562.5399
1818,234379.4797
1819,581338.9158
1820,347019.6297
1821,566161.9957
1822,745121.8173
1823,235024.6391
1824,531260.9029
1825,685103.685
1826,469043.2807
1827,346170.8162
1828,686620.7924
1829,237128.5015
1830,456726.5043
1831,384060.7297
1832,472882.7166
1833,594538.8541
1834,384231.2102
1835,378062.9361
1836,857008.8204
1837,834075.2728
1838,526268.8341
1839,388328.6349
1840,409372.0556
1841,237346.4914
1842,630074.4858
1843,251081.4884
1844,720466.6145
1845,673195.3916
1846,826520.0254
1847,608761.1664
1848,511437.4041
1849,543229.1138
1850,263000.4648
1851,259920.3402
1852,543278.3173
1853,947675.1511
1854,528416.0303
1855,744415.9481
1856,536296.6705
1857,949160.4784
1858,719521.0637
1859,356497.6395
1860,267354.2659
1861,540573.7459
1862,348296.7417
1863,605171.1382
1864,624360.2011
1865,1188446.033
1866,606377.0325
1867,449294.3556
1868,526081.955
1869,542468.3802
1870,524505.7796
1871,1137856.002
1872,503697.2004
1873,527097.2011
1874,508251.5709
1875,604308.2001
1876,455116.2339
1877,1214631.555
1878,955694.2429
1879,243567.9853
1880,556883.5665
1881,659691.3555
1882,230018.1121
1883,452074.2737
1884,659940.617
1885,527826.4791
1886,804212.5911
1887,409014.696
1888,519975.9867
1889,223565.0527
1890,1000160.773
1891,334759.4947
1892,433170.7811
1893,768294.0493
1894,962532.3467
1895,434928.9778
1896,556377.5918
1897,591802.0414
1898,235162.2381
1899,478241.3139
1900,593035.9484
1901,232237.1416
1902,747419.9021
1903,533071.3664
1904,413002.2289
1905,436515.5187
1906,808134.6408
1907,810204.9116
1908,551116.8025
1909,530505.6668
1910,163613.7539
1911,320859.6051
1912,447507.3981
1913,794289.4173
1914,552448.9674
1915,548274.4789
1916,661907.3906
1917,558118.7186
1918,585137.7858
1919,534577.6311
1920,708930.5207
1921,438997.4235
1922,256554.9337
1923,532312.4967
1924,268120.5042
1925,789438.5501
1926,871045.4167
1927,545450.0351
1928,420867.8545
1929,611011.5886
1930,591700.3861
1931,327432.9473
1932,226030.5026
1933,403196.2149
1934,560808.7935
1935,493965.0124
1936,556938.4205
1937,527223.7531
1938,521474.7614
1939,642300.7592
1940,813870.682
1941,824507.7542
1942,262159.2179
1943,449362.1727
1944,411864.2876
1945,545785.6442
1946,431861.3505
1947,508891.7543
1948,912037.8327
1949,703622.1593
1950,529501.2074
1951,537736.4984
1952,833076.8859
1953,205306.254
1954,1265925.607
1955,530949.3739
1956,519525.4084
1957,838196.5173
1958,517908.9697
1959,266707.2286
1960,520477.8686
1961,584531.1647
1962,238962.9301
1963,1628893.878
1964,556208.8873
1965,360213.6628
1966,445727.7918
1967,555256.1639
1968,1311449.622
1969,535233.3026
1970,609663.025
1971,495488.8967
1972,774875.2258
1973,327497.4298
1974,328245.0611
1975,946986.7027
1976,536968.9564
1977,254266.689
1978,549289.1474
1979,589810.6825
1980,436211.5563
1981,214122.605
1982,556686.9304
1983,460962.0012
1984,550583.229
1985,422245.5746
1986,559936.5506
1987,437258.2959
1988,417433.4307
1989,535953.87
1990,564598.5983
1991,795306.259
1992,223102.1683
1993,322514.5002
1994,401018.9475
1995,727871.4388
1996,209543.0101
1997,371450.9165
1998,528953.3597
1999,655897.9172
2000,585112.0512
2001,596887.8472
2002,521452.8337
2003,777689.9889
2004,529435.5426
2005,657399.3932
2006,393905.0843
2007,248506.407
2008,509717.3187
2009,620151.0055
2010,525770.3877
2011,262747.806
2012,1226361.64
2013,246279.8491
2014,443902.9533
2015,556447.4642
2016,391308.611
2017,516720.952
2018,247817.8436
2019,617150.6848
2020,637931.8249
2021,532241.2057
2022,843746.9084
2023,646374.3271
2024,362064.8804
2025,758559.8444
2026,254259.0459
2027,699866.4673
2028,533815.4024
2029,525220.7591
2030,271283.5857
2031,399108.1122
2032,517333.0461
2033,237525.804
2034,564037.8078
2035,462002.6245
2036,508683.6187
2037,711172.1249
2038,610691.151
2039,510673.9687
2040,371049.284
2041,857160.5629
2042,560302.8571
2043,973451.2808
2044,237066.1574
2045,993201.1375
2046,846283.7357
2047,672869.7375
2048,530318.7876
2049,521381.5428
2050,842839.7992
2051,740248.2923
2052,661458.4721
2053,666270.2395
2054,540130.299
2055,468662.474
2056,497292.7044
2057,482813.3421
2058,516779.8222
2059,509390.9933
2060,784398.8494
2061,553297.5054
2062,556073.5911
2063,330441.9024
2064,569407.0321
2065,497189.8434
2066,330485.8932
2067,628218.4053
2068,256762.3183
2069,257003.9749
2070,477355.8019
2071,547907.5152
2072,338676.2022
2073,408017.7267
2074,420805.5487
2075,558219.6253
2076,232849.4335
2077,293770.607
2078,498525.5831
2079,768995.7223
2080,557506.6627
2081,323591.7
2082,573775.9664
2083,542223.1732
2084,230617.4268
2085,571366.1489
2086,551389.0733
2087,546267.5388
2088,624517.6486
2089,551460.3333
2090,408704.6632
2091,294958.7842
2092,1106037.77
2093,295912.9834
2094,561937.9411
2095,267494.0106
2096,416117.5189
2097,446514.0623
2098,1877213.457
2099,467837.7788
2100,261961.3366
2101,665881.9082
2102,202518.5548
2103,211428.2841
2104,561687.9078
2105,861094.2774
2106,377643.3472
2107,227089.6629
2108,474090.5685
2109,348109.786
2110,548406.083
2111,648355.3473
2112,201560.2629
2113,368826.6212
2114,1081859.302
2115,734476.4342
2116,474409.7024
2117,267123.5348
2118,540219.7835
2119,565863.2064
2120,518212.9704
2121,947142.1505
2122,632201.7467
2123,391022.5423
2124,560735.5622
2125,653315.0569
2126,879910.0652
2127,532818.5096
2128,515339.2605
2129,1373599.486
2130,245200.1451
2131,219667.7828
2132,945447.3409
2133,576011.4468
2134,564298.0331
2135,711033.1765
2136,425555.3868
2137,660547.7866
2138,189107.7897
2139,270028.5611
2140,213807.6021
2141,642586.2714
2142,538979.1789
2143,211342.3117
2144,548174.913
2145,729310.6408
2146,54686.88063
2147,463903.4517
2148,522032.0781
2149,537366.8713
2150,564457.435
2151,556851.9581
2152,790750.4457
2153,611773.8173
2154,240676.4199
2155,279570.257
2156,381515.5601
2157,440157.1536
2158,670831.864
2159,348692.1676
2160,325597.1832
2161,505487.8372
2162,291479.8895
2163,237346.4149
2164,677066.3517
2165,684557.0961
2166,471117.7634
2167,524692.697
2168,150463.0992
2169,1333358.682
2170,450243.5399
2171,188749.0498
2172,404102.7299
2173,643110.8111
2174,282997.076
2175,634072.3009
2176,214434.0574
2177,331059.8625
2178,685649.9163
2179,503748.3061
2180,923643.7159
2181,356449.5177
2182,522344.8139
2183,261193.5966
2184,400901.9025
2185,447782.5029
2186,396069.6106
2187,528255.1297
2188,489894.4527
2189,652493.7868
2190,552208.3021
2191,602603.8561
2192,526822.058
2193,479513.2456
2194,672425.3804
2195,582623.4664
2196,561093.2586
2197,712848.7073
2198,555248.5208
2199,383580.3162
2200,494646.2834
2201,509404.1095
2202,522200.4267
2203,364426.9512
2204,338107.9461
2205,382765.5007
2206,242144.038
2207,425500.571
2208,827647.0616
2209,747885.0856
2210,403203.6667
2211,542451.8285
2212,574512.4987
2213,550190.7872
2214,850037.9611
2215,528860.2174
2216,246443.0616
2217,470767.2751
2218,807089.6217
2219,595368.9
2220,565416.102
2221,196420.2297
2222,343733.3618
2223,809006.5872
2224,821942.1247
2225,1037337.313
2226,621612.4555
2227,376771.066
2228,596666.2365
2229,256104.5149
2230,834474.4679
2231,484385.3102
2232,202335.1113
2233,853857.9929
2234,251089.0933
2235,595885.9534
2236,1129939.747
2237,476962.2232
2238,264796.3691
2239,555505.3489
2240,462687.95
2241,565427.0658
2242,252081.7785
2243,390265.4331
2244,364239.9955
2245,738269.5214
2246,685633.4029
2247,528761.1044
2248,431415.4526
2249,521281.0112
2250,408545.2464
2251,781635.2685
2252,547539.2543
2253,377333.5432
2254,656277.8644
2255,988462.7716
2256,288276.9688
2257,370120.5465
2258,1083211.127
2259,569590.4757
2260,377804.1537
2261,263347.1208
2262,677382.9516
2263,514216.4141
2264,643057.3551
2265,646662.1268
2266,762013.5842
2267,541497.6293
2268,560627.5649
2269,618288.5648
2270,626601.0195
2271,721203.3203
2272,367908.4711
2273,462490.0688
2274,265714.7029
2275,375641.9568
2276,183780.5252
2277,203238.229
2278,836924.9995
2279,800279.6826
2280,395582.2046
2281,539250.4446
2282,319413.8908
2283,460974.7423
2284,672000.8153
2285,519469.9354
2286,527324.6737
2287,831704.5051
2288,737982.1107
2289,421770.7948
2290,1129051.366
2291,1441842.081
2292,270006.3513
2293,528554.238
2294,386664.9087
2295,488287.719
2296,637748.3048
2297,406287.8
2298,585713.0013
2299,483161.4101
2300,357546.8921
2301,545904.4525
2302,438221.9179
2303,374526.002
2304,495626.6245
2305,464927.485
2306,374236.5987
2307,372427.5399
2308,903775.5157
2309,585968.2909
2310,530414.4651
2311,514271.1151
2312,398121.3349
2313,444007.2712
2314,258728.0701
2315,425360.8263
2316,503392.8246
2317,839965.0066
2318,621405.7559
2319,360415.3383
2320,1016862.79
2321,564506.9997
2322,956418.8053
2323,628842.0737
2324,1253730.368
2325,526023.1679
2326,409480.4906
2327,220918.0298
2328,199839.4438
2329,1103019.625
2330,502309.6085
2331,385925.5992
2332,374296.7904
2333,523340.5381
2334,317617.8716
2335,542215.7598
2336,516655.2106
2337,534005.7554
2338,567957.447
2339,389602.5729
2340,327206.1702
2341,1069644.831
2342,420999.4203
2343,536113.1887
2344,372081.5793
2345,555871.5788
2346,476450.9591
2347,568860.1556
2348,650619.0771
2349,245882.2711
2350,697178.5062
2351,1237947.872
2352,538862.1339
2353,493630.8463
2354,585496.9467
2355,254636.3928
2356,221350.0011
2357,261798.0476
2358,739560.254
2359,521775.25
2360,688234.1464
2361,266092.0498
2362,503858.5948
2363,271462.9748
2364,579009.6152
2365,333850.5212
2366,776757.6595
2367,386573.2554
2368,244760.7667
2369,533231.0645
2370,295694.5585
2371,539684.1239
2372,177619.856
2373,460129.9384
2374,760077.143
2375,383476.3491
2376,258873.1106
2377,75325.15679
2378,819484.9253
2379,502566.5717
2380,525939.1194
2381,536032.6589
2382,547900.6058
2383,499467.4827
2384,542608.0867
2385,1039587.921
2386,698331.0448
2387,570466.1924
2388,519511.8723
2389,1014999.753
2390,505898.5096
2391,263163.6773
2392,448401.3916
2393,385253.525
2394,502770.1417
2395,566218.4969
2396,433880.7431
2397,507128.0738
2398,673222.8895
2399,531924.2868
2400,632901.5547
2401,540163.1039
2402,353778.2091
2403,593159.2628
2404,699422.7218
2405,1023946.514
2406,201521.7003
2407,751525.9089
2408,304731.0514
2409,794054.6766
2410,721277.8734
2411,381000.2938
2412,494066.8271
2413,273838.2
2414,1519521.223
2415,586807.5974
2416,341651.7718
2417,430158.9852
2418,540229.3876
2419,364278.2978
2420,734601.0841
2421,536304.1989
2422,141135.1028
2423,233074.4169
2424,237556.9989
2425,246466.7282
2426,204270.7604
2427,450386.6437
2428,259071.7256
2429,1405324.046
2430,562553.3942
2431,979701.1037
2432,114530.4463
2433,293113.3152
2434,340101.7317
2435,564297.9566
2436,226272.2358
2437,238039.3835
2438,536102.1483
2439,392919.2319
2440,270729.7811
2441,470507.9813
2442,415298.5583
2443,559901.8436
2444,541630.2174
2445,662204.5063
2446,567120.0326
2447,341754.7094
2448,567521.7581
2449,417417.032
2450,508095.2744
2451,299149.3728
2452,276005.9259
2453,549195.9497
2454,1241768.638
2455,503178.6658
2456,508723.882
2457,528948.0218
2458,559969.3865
2459,1004980.275
2460,283610.5924
2461,489727.9438
2462,270785.1393
2463,521427.3351
2464,1115619.841
2465,231664.7301
2466,391284.67
2467,641597.0658
2468,511142.8237
2469,236938.1485
2470,537476.8718
2471,316659.6945
2472,548743.2191
2473,290792.9057
2474,537176.4418
2475,535116.2959
2476,537363.4357
2477,597676.5902
2478,841816.5929
2479,553258.8663
2480,259788.2002
2481,246221.7126
2482,221030.9821
2483,636189.2412
2484,402223.4022
2485,1342148.315
2486,485063.9558
2487,765587.6586
2488,463774.8239
2489,702368.5011
2490,512992.3473
2491,357005.0711
2492,266537.4577
2493,771029.5305
2494,290891.6357
2495,502496.5259
2496,520155.3375
2497,289770.1696
2498,825126.435
2499,623542.3018
2500,277984.6166
2501,62249.6051
2502,502445.7786
2503,1281587.662
2504,865404.2031
2505,499392.4497
2506,275652.5582
2507,789359.6925
2508,376254.1135
2509,877820.2449
2510,625919.0913
2511,239550.8611
2512,604759.1819
2513,1016949.772
2514,484482.9342
2515,542277.989
2516,871844.4443
2517,357052.9253
2518,316428.4034
2519,570902.2362
2520,570354.4228
2521,512106.8873
2522,452217.1785
2523,659929.8509
2524,442658.2942
2525,394746.3938
2526,408724.841
2527,510300.0574
2528,773368.5706
2529,1016078.757
2530,457168.8897
2531,788662.9722
2532,1136775.446
2533,196845.4064
2534,460586.1878
2535,775915.1879
2536,659063.054
2537,618935.8037
2538,280339.8926
2539,528347.0895
2540,579684.0535
2541,758949.2373
2542,600945.2142
2543,829943.3706
2544,559577.2367
2545,514068.0593
2546,530439.9637
2547,266216.6614
2548,359257.3714
2549,513166.1624
2550,464653.1905
2551,328805.8898
2552,581047.0411
2553,529486.8706
2554,519964.9846
2555,873864.4239
2556,239609.7696
2557,1083460.334
2558,536177.1925
2559,473988.0061
2560,541297.6723
2561,420937.1145
2562,550890.5504
2563,624000.8489
2564,233038.3435
2565,472217.2635
2566,275068.1777
2567,389097.857
2568,316033.201
2569,202393.9231
2570,543023.5445
2571,1402707.279
2572,381687.6746
2573,402094.7305
2574,523831.3797
2575,534734.8562
2576,542809.807
2577,788114.7834
2578,458358.136
